"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"3655",328.587430759773,-0.203307821564191,0.14632349574553,-1.38944070826302,0.164698778804138,0.491750000244134
"15521",491.797999506351,-0.230353011789627,0.165793185952821,-1.38939975407178,0.164711225043439,0.491750000244134
"11850",384.324280468196,-0.360264651323396,0.259314355373324,-1.38929698205384,0.164742461232261,0.491750000244134
"4696",1584.27832065184,0.368507262813567,0.265253978315619,1.38926196377379,0.164753105591819,0.491750000244134
"9041",3.77079518707349,-2.02470628846035,1.45775663114088,-1.38891927857379,0.164857297504873,0.491929714299297
"5725",639.669526212145,0.282423776195648,0.203343909585766,1.38889714853509,0.164864027749808,0.491929714299297
"1614",572.189795454529,1.73570783524509,1.24982596965749,1.38875961724556,0.164905858761083,0.491978866034719
"14466",7463.77842914949,0.126400544889822,0.0910269950010648,1.38860504939599,0.164952881086255,0.492043488000373
"14404",1381.2071457119,0.226411676047338,0.163068732354816,1.3884432213203,0.165002122919018,0.492114709723577
"3688",1268.88539831856,-0.421832618977167,0.30385268969,-1.38828002282137,0.165051792957125,0.492187186468056
"12289",1492.62955720762,-0.184766138102531,0.133110608810187,-1.38806470614228,0.165117342567275,0.492306986806164
"8842",260.012848938674,-0.299467752726904,0.21578404919553,-1.38781227733634,0.165194215303152,0.49246050570013
"6208",3430.77691372933,-0.29953431198352,0.2158532402104,-1.38767577309265,0.165235796481101,0.492508785916398
"5937",506.649475430721,0.396751578463642,0.285961816014419,1.387428517532,0.165311134177971,0.492629367028377
"21848",26.9193884325363,-0.56593104474106,0.407933779624464,-1.38731106127579,0.165346931645742,0.492629367028377
"22712",4.09668942767933,-1.35350302249812,0.975643207024536,-1.38729303166673,0.165352427095964,0.492629367028377
"345",581.774790620757,0.399331446391887,0.287875500562742,1.38716718029589,0.165390790599491,0.492668006820316
"20405",88492.0636896922,-0.156936428358261,0.113148833461129,-1.38699112980404,0.16544446763129,0.492689455243653
"10532",2357.27483171416,0.186355422591607,0.134378973603944,1.3867900430677,0.165505794142876,0.492689455243653
"11181",4079.35073081467,-0.282189904348364,0.203486278117858,-1.3867760861247,0.165510051302163,0.492689455243653
"5962",700.344192551794,0.154139043571299,0.111152512561091,1.38673467670451,0.165522682525599,0.492689455243653
"17879",1.32316491277371,2.12445875204355,1.53199793754176,1.38672428988543,0.1655258509579,NA
"2965",707.548720522328,0.233566790436777,0.168432717169525,1.38670677741128,0.165531193128755,0.492689455243653
"5580",364.708131696392,0.206968541143343,0.149268545791994,1.38655160097663,0.165578535285029,0.492689455243653
"9977",2145.45404506673,0.180839736409304,0.130424365538024,1.38654871475362,0.165579415927735,0.492689455243653
"23048",229.53290167522,2.88803722258079,2.08300333678326,1.38647748257606,0.165601151365593,0.492689455243653
"3292",2877.13573883978,0.274652583231776,0.198152585721158,1.38606610775329,0.165726718265716,0.492987436533755
"21010",156.903462880079,-0.56968654105546,0.411061787820467,-1.38589029176381,0.165780405690419,0.49307153929171
"9967",1784.44752820873,0.136977407888619,0.0988507093968955,1.38569979643384,0.165838590387086,0.493168990205374
"13913",38.5462630585453,-0.813181390853415,0.586960466009764,-1.38541083760126,0.165926878997547,0.493355920219372
"11293",21.0736909126413,-0.735853332166817,0.531179802132823,-1.38531873616462,0.165955027140793,0.49336400269055
"14742",82.4359476592802,-0.341773520928895,0.246793707895122,-1.38485508339676,0.166096783770043,0.493709775076237
"23197",79.2246600158375,-0.407134271852168,0.294010545251182,-1.38476077959837,0.166125627239716,0.493719867352594
"3236",3230.17211205571,-0.23955902853635,0.173035736238159,-1.3844482864894,0.166221232344147,0.493928339517354
"5492",3554.56754081281,0.240956075030315,0.174063222247112,1.38430204795495,0.166265987221614,0.493957668711162
"7153",406.462972995528,-0.711126617627278,0.513727140390552,-1.38424965651349,0.166282023315942,0.493957668711162
"15574",690.154178746805,0.372346593129699,0.269023325359826,1.38406806410439,0.166337614545025,0.494047161633195
"6217",28.6915707238654,-1.46584203711831,1.05939920104943,-1.38365408966353,0.166464397568491,0.494318448063555
"8403",259.604587287118,-0.175989948090703,0.127206449390028,-1.38349862711049,0.166512027994776,0.494318448063555
"12891",4.62508735575681,1.10489605897461,0.798711172896979,1.3833486953326,0.166557973614237,0.494318448063555
"8526",761.782868360549,-0.295633969228956,0.213709250214144,-1.38334662132182,0.166558609248197,0.494318448063555
"21101",27.36776529034,0.595957380461217,0.430824791396765,1.38329407304784,0.166574714627066,0.494318448063555
"22366",4.12432698190539,-1.31664458943086,0.951834248646745,-1.38327087022008,0.166581826371812,0.494318448063555
"1038",3886.70282946849,0.30286792575381,0.218982476446572,1.3830692330658,0.166643638449007,0.494356723875434
"12494",2952.95334913232,-0.336890369716942,0.243582887404811,-1.38306255134033,0.166645687033933,0.494356723875434
"23514",482.727862288908,-0.287602103347531,0.207976185745443,-1.38286074589111,0.166707568535968,0.494411194831652
"14519",21.2713768349715,-1.10150445278128,0.796554389684979,-1.3828364604417,0.166715016575881,0.494411194831652
"18885",74899.8051984799,-0.370782040843003,0.268151252620643,-1.38273469625575,0.16674622908364,0.494428181331453
"12486",11368.7164429015,0.113879184043927,0.082385538729937,1.38227152239943,0.166888346517532,0.494652087541979
"16344",852.128495672586,0.320964550230211,0.232211151339097,1.38220989121021,0.166907263915435,0.494652087541979
"15575",951.965190885421,0.195684317486079,0.141580578013932,1.38214097040077,0.166928420736087,0.494652087541979
"9819",86.0185786325153,0.416252897630839,0.301204623633312,1.38196051776943,0.166983824350408,0.494652087541979
"13623",10875.1394136847,0.262457563971442,0.189919831936838,1.38193869115643,0.166990526620562,0.494652087541979
"20979",56.1743221441109,-0.369842058239948,0.267643290416938,-1.38184692642137,0.167018706912166,0.494652087541979
"14835",664.466860708362,0.351304660032337,0.254244525984625,1.38175899233945,0.167045714190646,0.494652087541979
"18005",133.416878138279,1.06518774076978,0.770906181615849,1.38173459517098,0.167053207897827,0.494652087541979
"2901",178.331010027719,-0.887086726108693,0.642043594542606,-1.38166120439323,0.167075751749788,0.494652087541979
"8696",1064.20378778206,0.246133221053115,0.178147615122925,1.38162512522706,0.167086835225384,0.494652087541979
"22917",202.245069980021,-0.327048981344649,0.236735359992001,-1.38149612020654,0.16712646992919,0.494652087541979
"22730",319.371116434839,0.22018486689439,0.159381919179618,1.38149212926875,0.16712769619286,0.494652087541979
"20883",81.1151302902765,-0.316598714554006,0.229244580246993,-1.38105212438565,0.167262934456045,0.494947270837995
"16298",2577.4624344273,0.265524385245515,0.192270304286119,1.38099529322212,0.167280407864954,0.494947270837995
"17325",2.40818049872595,1.75529267280908,1.27112171253394,1.38090055067186,0.167309540624011,NA
"19771",2.81381126368821,1.9403242908813,1.40514105498836,1.38087509719611,0.167317368062855,NA
"20226",15.7554920064894,-0.806717976010911,0.584243090433791,-1.38079164173244,0.167343034170962,0.494947270837995
"9769",298.918335972611,0.310667098905777,0.225007487931662,1.38069671263621,0.167372232505281,0.494947270837995
"7793",5742.2012154097,0.193852178420377,0.140403658175247,1.38067754743554,0.167378127810694,0.494947270837995
"16399",22.0711277742028,-0.646222421686434,0.468049929157974,-1.38066984188844,0.167380498117009,0.494947270837995
"12878",753.40878544916,0.191146692310927,0.138473290639048,1.38038672605232,0.16746760497413,0.495129381911476
"7132",28.5970588627268,-0.497782041991485,0.360721548919982,-1.37996203299157,0.167598335048078,0.495440392848964
"4334",1295.07246931268,0.215672286034648,0.156305934819304,1.37980868278593,0.167645558521125,0.495504491296214
"18805",8.61928321970207,-1.16022370510547,0.840924971484234,-1.37969943151726,0.167679208030143,0.495528456206063
"9121",824.27379832015,0.268839689246905,0.194899199428432,1.37937810948077,0.167778204965215,0.495677216151699
"21553",20.8335108112551,-0.764082534577624,0.553935801931388,-1.37937019400719,0.167780644217732,0.495677216151699
"20088",438.162791609204,0.896939300185033,0.650301385821158,1.37926709021608,0.167812419377685,0.49569560723911
"3713",834.698502870391,0.31727570105302,0.230066555927548,1.37906050609518,0.167876099340174,0.495732329844001
"13613",494.803273215612,-0.205695834810426,0.149172394433594,-1.37891354222376,0.167921412288456,0.495732329844001
"6340",6841.55517824282,0.800332370081745,0.580409776567966,1.37890918174089,0.167922756883892,0.495732329844001
"14013",951.791031035497,-0.22726585102763,0.164817345102494,-1.37889523027022,0.167927059003906,0.495732329844001
"11556",4677.6290796153,0.146944792905079,0.106592824834926,1.37856176654144,0.168029911575127,0.495882490114021
"19479",143.209771642895,-0.47747084516382,0.346366006877855,-1.37851531525205,0.168044242626627,0.495882490114021
"21026",6.47136522100334,1.40536940422519,1.01950527953282,1.37848173269802,0.168054604015241,0.495882490114021
"7034",2774.38924229465,0.189452651013955,0.137457897639412,1.37825948357612,0.168123187708986,0.496009422862232
"7538",1188.51813403853,-0.247977512602768,0.179957885063435,-1.37797525524017,0.168210928141338,0.496192826040764
"22900",47.2790040654507,-0.534031978319082,0.387601984357064,-1.37778442802585,0.168269855212733,0.496291192000949
"16064",28.0208985283524,-0.837877655578777,0.608203991346903,-1.37762603912422,0.168318777164368,0.496348703513598
"12969",973.408158228675,0.295259014515552,0.214340922251365,1.37752050058501,0.16835138102735,0.496348703513598
"8616",133.061656802063,-0.341889348711695,0.248209370067016,-1.37742321580924,0.168381439266285,0.496348703513598
"12789",2478.58666504552,-0.427232904500261,0.310207101440473,-1.37725056104896,0.168434794612967,0.496348703513598
"19115",502.264098656925,0.617529895411029,0.448380617284491,1.37724484869785,0.16843656011258,0.496348703513598
"17335",11.3187498980416,-0.907435132761575,0.658895428588017,-1.37720659969696,0.168448381977063,0.496348703513598
"3131",554.814371913281,0.246702408457268,0.179149175041132,1.3770781160484,0.168488097803486,0.496348703513598
"17108",976.978919217734,0.2667668149776,0.193722146570113,1.37705894602531,0.168494024088478,0.496348703513598
"21384",25.9379959065103,-0.462153251426194,0.335659218030306,-1.37685255342657,0.168557838895902,0.49637270321213
"8028",269.103017068553,0.519525088681275,0.377340127517967,1.37680848336634,0.168571467327303,0.49637270321213
"9718",2035.9864897397,-0.110156596226176,0.0800101842217487,-1.37678218463885,0.168579600462685,0.49637270321213
"3636",1007.45266408805,-0.356628581517532,0.259045657078973,-1.37670164224683,0.168604510807068,0.49637270321213
"4672",3495.0374030749,0.350469247115771,0.254627234371668,1.37640126352002,0.168697437022954,0.496570926366611
"20113",7.47888923716761,-0.92729736726696,0.673806440767019,-1.37620733665203,0.168757451331191,0.496672225921789
"12405",555.43737433742,0.250160571216166,0.181793028132236,1.3760735149546,0.16879887430749,0.49671878665852
"20762",4705.49167614754,0.871231561721209,0.633322924598431,1.37565139028186,0.168929588161445,0.496960919543737
"23954",70.1320491482423,-0.389495495950127,0.283150609451638,-1.37557710613599,0.16895259862194,0.496960919543737
"22085",3.62000651302263,1.35061175530438,0.981863452141064,1.37555965889067,0.168958003469434,0.496960919543737
"6805",4352.26340767428,-0.543403822290469,0.395155862489954,-1.37516325549715,0.169080837174281,0.497246827651694
"17671",183.280852290292,0.433301622150769,0.315137977559835,1.37495844044534,0.169144329552251,0.497358159691304
"3604",935.929413757953,-0.185211042847008,0.134715066554144,-1.37483540322915,0.169182479514011,0.497394951515582
"9871",13334.9498115568,0.320002156808689,0.232795305487879,1.37460743092756,0.169253183595386,0.497519385961614
"18267",1408.61448489969,-0.428072667707119,0.311431218209299,-1.37453358134261,0.169276092301047,0.497519385961614
"21297",1032.26647586202,0.22416368641592,0.163124079704985,1.37419127097194,0.169382309968437,0.49775616414687
"20678",573.710774200351,0.736796768912292,0.536212850206222,1.37407518046039,0.169418343781367,0.497786655717446
"15468",6.52344761689573,-1.46873542799235,1.06915192464322,-1.37373874950697,0.169522802443443,0.498018154180077
"7681",12.371764680225,-0.803263294420521,0.584777952822177,-1.37362103092964,0.169559364363587,0.498050148072362
"11283",3.14517447044464,-1.5272180622849,1.11201185323313,-1.37338289861262,0.169633343365787,NA
"16913",4144.27544318369,0.219784265116735,0.160048176373023,1.37323817176452,0.169678316527015,0.498324102170848
"16056",348.900854862751,-0.282521117407814,0.205772402251895,-1.37297866145319,0.169758980474267,0.498483600261998
"75",929.962667512,0.2036875681925,0.148380065103665,1.37274214059816,0.169832523615901,0.498483600261998
"9660",44.1655559512845,0.414766715446066,0.302146223849259,1.37273506238818,0.169834724862996,0.498483600261998
"5779",657.564744068819,-0.222703644113195,0.162233778734398,-1.3727328910818,0.16983540012019,0.498483600261998
"819",758.539014827,0.285413827599407,0.207930932224815,1.3726376568678,0.169865019103536,0.498495119592755
"8638",162.003325181535,1.28571909703174,0.936746861861301,1.37253632691871,0.169896538185453,0.498512210728369
"302",30.0685349916712,-0.709820628686182,0.517249353690447,-1.3722987252121,0.169970462329477,0.498605953198435
"3317",2382.38255565626,0.1860214142172,0.135564271136233,1.37220089525109,0.170000906811299,0.498605953198435
"23190",300.251919923758,0.436942138252493,0.31842903661885,1.37218057402064,0.170007231248912,0.498605953198435
"11246",2081.77636984217,0.127368403158909,0.092827124865663,1.37210328708589,0.170031286344047,0.498605953198435
"13273",4976.08218189348,-0.232712106021985,0.169629090115488,-1.37188795779986,0.170098319748864,0.498635374237802
"555",2089.65624457153,0.221374967045148,0.16137003534935,1.37184680269725,0.170111133853803,0.498635374237802
"19529",1276.33176327797,0.268602329351245,0.195799496681889,1.37182339026968,0.170118423899799,0.498635374237802
"18926",46.5781213324118,-1.0545593785753,0.768942429739579,-1.37144126502741,0.170237441269438,0.498817287233493
"20261",5.9086037478777,-1.48359963342606,1.08182316225088,-1.3713883055889,0.170253941027207,0.498817287233493
"8878",181.143873938916,0.766143214006987,0.55867545336685,1.37135649935904,0.170263850981067,0.498817287233493
"13277",2443.11532780223,0.164335521698095,0.11983974527028,1.37129398370684,0.170283330413248,0.498817287233493
"1350",1584.80827928132,-0.269657011553815,0.196694096795306,-1.37094613385596,0.170391748450197,0.499059527729812
"3752",166.150157247291,-0.393566829705138,0.287097706990834,-1.37084630117824,0.17042287390572,0.499075347418095
"3345",766.226884289825,-0.147483043886492,0.107602003358895,-1.37063473989958,0.170488847762345,0.49917877530687
"2048",1320.42330657654,0.343164248248415,0.25039233421645,1.37050620707809,0.170528939137527,0.49917877530687
"530",1715.65396021302,0.972522927128447,0.709619245508566,1.37048555726736,0.170535380791399,0.49917877530687
"15832",1013.02508420972,0.147616872509555,0.107729584274803,1.37025380264167,0.170607688539074,0.499284773935101
"23458",16.0278414452197,0.928439305886059,0.677591762898268,1.37020453423879,0.170623063305485,0.499284773935101
"1969",531.356612541521,0.182695880051521,0.133345086229521,1.37009833071054,0.170656208856658,0.499306455742425
"2292",5932.42952155957,-0.166456952951948,0.121506182572079,-1.36994636345523,0.170703645410257,0.499369937364958
"13792",2114.04269282847,-0.360918445626231,0.263480868158183,-1.36980892825034,0.17074655429185,0.499420156764086
"23704",5.0526430424893,-1.05672565168827,0.771578065298649,-1.36956414290918,0.170822999153227,0.499526162294619
"795",863.148729504331,-0.316490990635795,0.231112735231385,-1.3694225474807,0.170867230181186,0.499526162294619
"19026",3.64048397011837,-1.39995131746283,1.02239548441292,-1.36928550527267,0.170910047059992,0.499526162294619
"3710",1754.58731130764,0.149449566826799,0.10914471489947,1.36927900690796,0.170912077580686,0.499526162294619
"9650",475.38558435311,-0.676631564689188,0.49417063806298,-1.3692265638068,0.17092846494955,0.499526162294619
"19863",22.7336848950674,-0.629420176235689,0.459699776499088,-1.3691983516484,0.17093728114396,0.499526162294619
"22140",4.02041765358205,1.14560450409059,0.836818755473826,1.36899955527636,0.170999413924792,0.499632474330555
"15143",482.273561438833,0.205612627786867,0.150209826060258,1.3688360687162,0.171050523478792,0.499685515939396
"10954",6.67629055929909,-1.41104284470625,1.03089476666032,-1.36875546403,0.171075726516011,0.499685515939396
"7050",24.8838075807012,0.746783166336512,0.545617187295467,1.36869435883827,0.171094834409845,0.499685515939396
"3378",5342.7828961506,-0.255133830120722,0.186436514574449,-1.36847564814799,0.171163239415274,0.499810055372628
"16701",2420.37735103007,-0.298926853922146,0.218465952899271,-1.36829949909849,0.171218347524679,0.499895735188308
"4783",274.734658125833,0.368098279316001,0.269067361078136,1.36805251235621,0.171295639529401,0.49994538164823
"4210",4607.85230553446,0.239331735860876,0.174948209423076,1.36801477791695,0.171307450440884,0.49994538164823
"4093",3941.18083575774,0.188798213540158,0.138015898729055,1.36794539816602,0.171329167952855,0.49994538164823
"8372",20.797227796556,1.14048047142587,0.833735860702859,1.36791581744417,0.171338428049022,0.49994538164823
"22597",56.1571310773296,-1.11451856297504,0.814857065287393,-1.36774731477841,0.171391184107689,0.500024114717786
"17824",18.7563776999217,0.929487552694214,0.679803946171557,1.36728766864152,0.171535155344572,0.500368899239217
"14849",1466.59790715873,0.26052159255551,0.190560055508373,1.36713642248106,0.171582548744199,0.500431904417649
"20242",604.14161270929,-0.675616259512445,0.494246203984078,-1.36696297122033,0.171636912237716,0.500489797492509
"3477",2388.33902331182,0.172219504005439,0.125991978352169,1.36690848304688,0.171653992707342,0.500489797492509
"1951",1437.35430729459,-0.795534842492967,0.582058499336043,-1.3667609757446,0.171700238372856,0.500513841261366
"361",869.242373552719,-0.384948739463505,0.281659310222787,-1.36671761057363,0.171713835752572,0.500513841261366
"14388",681.546035962875,-0.176901263150558,0.129443807902218,-1.36662592067895,0.171742588259579,0.50052245077724
"23233",3.92146249723289,1.51204663996172,1.10662806271556,1.36635486746224,0.171827607350017,0.500695015049217
"10674",2364.65502017086,0.123532939225286,0.0904214567895931,1.36619054383012,0.171879164760072,0.500770036868923
"875",38.5459996406551,-0.687907361674297,0.503598549141377,-1.36598360509013,0.171944109354227,0.500884033871075
"16449",1689.62553148392,0.173130284185329,0.126796357241159,1.36542001641298,0.172121076240251,0.50129809801524
"604",521.216757020935,0.259123347305124,0.189783015334227,1.36536637300647,0.172137927373719,0.50129809801524
"4453",19.2451610002799,-0.536933668332798,0.393277913795694,-1.36527796120209,0.172165703081894,0.501303737879607
"22732",1536.27799020444,0.118475110549891,0.0867855235458857,1.36514830710505,0.172206441651888,0.501347115019251
"7246",1643.39275443049,0.116572629775776,0.085406507562998,1.36491507617015,0.172279743219092,0.501485266045553
"2303",97.1234384729333,-0.381335920522302,0.279432190546937,-1.36468142691759,0.172353199659703,0.501623826372322
"904",35.1526936171748,0.645467513819237,0.473113297113346,1.36429797631454,0.17247380256648,0.501899541561763
"15808",817.721590416274,0.349843298745881,0.256528073872938,1.36376223258575,0.172642410402845,0.502314847664307
"2502",480.754436646088,0.170454031919526,0.125018451943996,1.36343099173779,0.172746719287192,0.502375681157534
"21768",4408.77150417256,0.352439311344886,0.258496384980743,1.36342065816952,0.172749974121298,0.502375681157534
"21374",299.6887950485,0.775580865464919,0.568849701585112,1.36341965778262,0.172750289222381,0.502375681157534
"2098",928.556465710241,0.272069532303251,0.199557085409274,1.36336693706094,0.172766895762232,0.502375681157534
"20202",633.910546675374,1.20033082731344,0.88075084749476,1.36284947182022,0.172929955891439,0.502571687811829
"20369",1378.96157408239,-0.490576037600299,0.359977907800662,-1.36279484648807,0.17294717576683,0.502571687811829
"23100",1168.86702758873,0.289732373146222,0.212604469994596,1.36277648891196,0.172952963024896,0.502571687811829
"1124",593.568126920919,0.364950976707937,0.267802432375096,1.36276199387454,0.172957532713159,0.502571687811829
"10424",779.918970941511,0.517390482538872,0.379668689000731,1.36274203674951,0.172963824520364,0.502571687811829
"21781",30.3971757495908,0.622001669658096,0.456539553942016,1.36242668195425,0.173063267948584,0.502664397113393
"14290",13.3518442248577,-1.00016136761717,0.734119751096917,-1.36239539410667,0.17307313653374,0.502664397113393
"7991",454.627130764804,0.289481494252872,0.21247995445849,1.36239437263916,0.173073458724677,0.502664397113393
"5357",1513.46272163257,-0.238499756091054,0.175108939491507,-1.36200788368444,0.173195397123046,0.502943256935223
"19834",393.358049604189,0.559743639829215,0.410996277214891,1.36191900233819,0.173223448528321,0.502945228941852
"19734",1.1010074877936,2.77915822922129,2.04071793210805,1.36185319171005,0.173244220885562,NA
"11944",612.172271177532,-0.664187462115217,0.487730156240098,-1.36179289637414,0.173263254039421,0.502945228941852
"6027",413.247538524864,0.227232516091085,0.166866868014816,1.36175934021192,0.173273847237119,0.502945228941852
"12138",2583.1927459628,-0.214614065173189,0.157622272507102,-1.36157195147354,0.173333012065909,0.503003343476079
"22802",959.575466793703,0.469614799302054,0.344916536709296,1.36153170208205,0.173345722100978,0.503003343476079
"22860",9252.5510202071,1.03054773786381,0.75725437096661,1.36090034917639,0.173545183177766,0.503434564741825
"22069",4.30005168542401,-1.51964357044721,1.11664844721263,-1.36089704350598,0.173546227977595,0.503434564741825
"12062",1215.00797340827,0.164964097299282,0.121226603519479,1.36079121669672,0.173579678391407,0.503435158106281
"19306",1916.74577825382,0.225024203786099,0.16537429090077,1.36069640909977,0.173609649873364,0.503435158106281
"7292",22.0518690665813,-0.723168989564136,0.531487830700236,-1.36065013682695,0.173624279309784,0.503435158106281
"2792",1068.24829698005,0.17785812477504,0.130746667808635,1.36032625347943,0.173726704020486,0.503656871593164
"21935",1.6767023975313,-2.28111524833838,1.67694458249846,-1.36028063905354,0.173741132730004,NA
"6895",710.547601829958,-0.446612741561345,0.328341415672016,-1.3602083692283,0.173763994881705,0.503689715329442
"7139",298.284232427057,0.341997895584539,0.251523603415813,1.3597049777438,0.173923302293966,0.504076185808968
"2111",161.33029382973,1.25521532373021,0.92337383393847,1.35937935167205,0.17402641069852,0.504297909319973
"18300",4563.15314826939,0.197394572680748,0.145225299883456,1.35922991957433,0.174073743152731,0.504297909319973
"2969",12651.2614024008,0.2188192889819,0.16100694536649,1.35906738981859,0.174125235191707,0.504297909319973
"6752",17.8530988627609,0.593129360977998,0.436427299162161,1.35905650750232,0.174128683290719,0.504297909319973
"6537",11228.1632306934,-0.267882093888675,0.197141099557992,-1.3588343297734,0.174199092211164,0.504297909319973
"15796",623.554445756992,-0.274065901399342,0.201701014260485,-1.35877304536209,0.174218517202024,0.504297909319973
"11633",457.34122935167,0.383922111819091,0.282553959272167,1.35875679395199,0.174223668595595,0.504297909319973
"14648",428.902879656514,0.213667652764254,0.157259574967159,1.35869407512309,0.174243550359965,0.504297909319973
"17978",899.530931924303,0.220823385247962,0.162527754997931,1.35868107727676,0.174247670867564,0.504297909319973
"15279",92.1024482223287,-0.575758758432259,0.423848006164667,-1.35840855697826,0.174334080550549,0.504297909319973
"5084",115.277736424231,-0.276631334375012,0.20366034033061,-1.35829751598148,0.174369298174418,0.504297909319973
"18891",16.0523023363682,0.849655947807449,0.625559878193126,1.35823280460634,0.174389824403267,0.504297909319973
"1739",72.1272961026373,0.76413135681148,0.56262369026794,1.35815709510486,0.174413841490719,0.504297909319973
"10950",18.7816025910128,-1.23715202807226,0.91093827269013,-1.35810742084508,0.174429600841973,0.504297909319973
"21468",156.989078891706,1.57962634955419,1.16311090232293,1.35810467118776,0.174430473212456,0.504297909319973
"18151",18.7306632493249,-0.525663818301065,0.387058013166822,-1.35810085418514,0.174431684219827,0.504297909319973
"11803",17.0761263479507,-1.20198907962087,0.885094429109965,-1.35803484926412,0.174452626368324,0.504297909319973
"8252",1.19931348728186,-2.89056874303834,2.12855474566744,-1.35799595895851,0.174464966426527,NA
"15715",167.608378618408,0.573510264269167,0.422341222427536,1.35793106098604,0.174485560278484,0.504297909319973
"3837",1545.83190368119,0.270210416683783,0.19899059328294,1.35790547797191,0.174493678947734,0.504297909319973
"1065",145.657898793809,-0.415104677640081,0.305750637060219,-1.35765760500549,0.17457235506745,0.504433944262583
"12920",2290.0868738558,0.334558431360922,0.246444629390269,1.35753995608935,0.174609706689013,0.504433944262583
"3966",1777.65641424591,0.351425571497128,0.258888966043923,1.35743742526866,0.174642263425914,0.504433944262583
"2943",1277.41390692252,-0.193656692461199,0.142671422635606,-1.3573614735434,0.174666383391847,0.504433944262583
"23286",483.860016289233,0.248374993512394,0.182985530947281,1.35734772157451,0.174670750866246,0.504433944262583
"7693",79.6427663511356,-0.799768828947569,0.589352049374469,-1.35703070820986,0.174771453434271,0.504649645494611
"14708",378.519790587198,-0.681414341449717,0.502186914326188,-1.35689386164912,0.174814937546282,0.50465282982714
"9382",5222.95686160768,-0.287109459722162,0.211597891221011,-1.35686352101817,0.174824579623123,0.50465282982714
"8581",23.0879930384494,-0.847277967123455,0.62448989540354,-1.35675208415654,0.174859997018997,0.504653374530203
"6295",721.241849231197,0.169329686142534,0.124810039132105,1.35669924727215,0.174876791761587,0.504653374530203
"8684",645.202286616615,0.225825202956725,0.166496474052571,1.3563362482104,0.174992207266327,0.50480406343096
"15657",3286.80860466141,0.192017263847931,0.141571065826437,1.35633127240378,0.174993789718267,0.50480406343096
"19432",755.070398533976,0.318765131561064,0.235027349666819,1.3562895212534,0.175007068225176,0.50480406343096
"18990",624.632615067999,0.246058504191871,0.181438994577357,1.35615006446127,0.175051426417176,0.50482105064189
"3738",3611.58348118393,-0.191070182979045,0.140896054921953,-1.35610740190621,0.175064998129923,0.50482105064189
"7549",2084.4652470778,0.152983981504317,0.112823962979951,1.3559529151755,0.175114149659173,0.504872842574123
"6669",823.484083602875,0.412758726643003,0.304439352823825,1.35579951413791,0.175162965952965,0.504872842574123
"14693",658.390778909995,0.343333152672877,0.253243836029928,1.35574139949571,0.175181462231119,0.504872842574123
"2631",1084.6575013288,-0.542791488340547,0.400370246532309,-1.35572384072438,0.175187050987526,0.504872842574123
"22465",22.8578633903983,1.17697943580509,0.868355515276242,1.35541194257363,0.175286346779269,0.505083976513382
"13710",215.299227108844,-0.716266821533583,0.528546928550412,-1.35516220574398,0.175365883181361,0.505238119928957
"5199",2872.0078547763,-0.354674101145403,0.261753961606893,-1.35499038474176,0.175420620516246,0.505320780792232
"446",2114.29293901761,-0.474207731052003,0.350022188021958,-1.35479334533574,0.175483407413233,0.505426601428761
"23011",7.61276120034716,-1.42983916364258,1.05557808858401,-1.35455555501405,0.175559201971577,0.505503086188357
"4246",502.567639809066,-0.288655656284066,0.213101319414441,-1.35454654657809,0.175562073848624,0.505503086188357
"9931",11.6789947881137,-1.30072267645155,0.960327904910992,-1.35445681605192,0.175590681730519,0.505510434226709
"19421",222.177116029716,-0.45916048906995,0.339030265946568,-1.35433480485283,0.175629586913426,0.505547420728099
"19551",531.211290217145,0.340449568525585,0.251429997856129,1.35405310197073,0.175719436851529,0.505731018299437
"12853",4.44592553020584,1.65515838350832,1.22266487217325,1.35373021764035,0.175822463892402,0.505952480269429
"13121",1.92616072109303,4.61945486980834,3.41291522953235,1.35352171358833,0.175889018015425,NA
"12857",681.731978105393,-0.228159476107749,0.168597457870778,-1.35327945622182,0.175966369729502,0.506291493270363
"20643",29.1642008694383,-0.757492068433781,0.559895351861215,-1.35291722982824,0.176082074342292,0.506494269834282
"11115",115.173084858765,0.302810292108608,0.22383009616543,1.35285780284348,0.176101062295638,0.506494269834282
"17937",272.381716818982,-0.617541187998203,0.456499026356146,-1.35277657200613,0.17612701942799,0.506494269834282
"1158",923.156149607967,-0.205403885675612,0.151855668708004,-1.35262573615591,0.176175226252718,0.506494269834282
"18544",107.412217064418,0.901063390894187,0.666204908081643,1.3525319011666,0.176205220683507,0.506494269834282
"6347",545.694582138952,0.168390039442529,0.124503599004595,1.35249133991953,0.176218187297644,0.506494269834282
"7804",22.4426236215653,-0.69744127207033,0.515673201552865,-1.35248694322315,0.176219592875697,0.506494269834282
"14538",47.0237166801683,-0.536502337715872,0.396731293074975,-1.35230657898842,0.176277260648163,0.506584970202195
"1807",1269.73412845188,-0.471724294040407,0.348871734556407,-1.35214248480235,0.17632973862665,0.506616287671516
"19077",2563.32108742756,0.303557539733397,0.224522260998234,1.35201533417564,0.176370409914285,0.506616287671516
"10238",1148.37117135934,0.211337319205008,0.156320515121519,1.35194871281431,0.176391722679911,0.506616287671516
